i,birth,death,dim,cavity,death_nodes
2262,2020,2100,1,Flexion;Deltoid muscle,
2263,2020,2100,1,Flexion;Pectoralis major,
2264,2020,2021,1,Knee;Hamstrings;Pelvis;Flexion;Iliacus muscle;Hip;Femur,Iliopsoas muscle
2265,2020,2021,1,Pelvis;Pectineus;Flexion;Gracilis muscle;Hip;Femur,Iliopsoas muscle
2266,2020,2100,1,Flexion;Ligamentum flavum,
2267,2020,2100,1,Flexion;Longus capitis muscle,
2268,2020,2100,1,Flexion;Rectus capitis anterior muscle,
2269,2020,2100,1,Cochlea;Geniculate ganglion,
2270,2020,2100,1,Process (anatomy);Inferior concha,
2271,2020,2021,1,Deltoid muscle;Clavicle;Muscle;Pectoralis major,Platysma muscle
2272,2020,2100,1,Clavicle;Jugular notch,
2273,2020,2100,1,Nasopharynx;Human anatomy,
2274,2020,2100,1,Nasopharynx;Middle ear,
2275,2020,2100,1,Nasopharynx;Choanae,
2276,2020,2100,1,Nasopharynx;Deglutition,
2277,2020,2100,1,Nasopharynx;Nasal choanae,
2278,2020,2100,1,Nasopharynx;Waldeyer's ring,
2279,2020,2100,1,Tympanic cavity;Mastoid process,
2280,2020,2100,1,Tympanic cavity;Digastric fossa,
2281,2020,2100,1,Epitympanic recess;Mastoid process,
2282,2020,2100,1,Epitympanic recess;Digastric fossa,
2283,2020,2100,1,Kidney;Hemidiaphragm,
2284,2020,2100,1,Kidney;Paraaortic lymph node,
2285,2020,2100,1,Gonad;Urogenital system,
2286,2020,2100,1,Primary somatosensory cortex;Cerebral hemisphere,
2287,2020,2100,1,Primary somatosensory cortex;Dorsal column,
2288,2020,2100,1,Primary somatosensory cortex;Metathalamus,
2289,2020,2100,1,Parietal lobe;Pyramidal system,
2290,2020,2100,1,Skin;Mucous membranes,
2291,2020,2100,1,Autonomic nervous system;Sympathetic chain ganglion,
2292,2020,2100,1,Axis (anatomy);Ligamentum flavum,
2293,2020,2100,1,Human skull;Sympathetic chain ganglion,
2294,2020,2100,1,Intestine;Diaphragm (anatomy),
2295,2020,2100,1,Intestine;Neural crest cell,
2296,2020,2100,1,Intestine;Hemidiaphragm,
2297,2020,2100,1,Tongue;Waldeyer's ring,
2298,2020,2100,1,Dissection;Paraaortic lymph node,
2299,2020,2100,1,Fetus;Tunica vaginalis testis,
2300,2020,2100,1,Saliva;Parotid papilla,
2301,2020,2100,1,Hypothalamus;Sweat glands,
2302,2020,2100,1,Neck;Omohyoid fascia,
2303,2020,2100,1,Quadriceps;Hamstrings,
2304,2020,2100,1,Midbrain;Rostrum of corpus callosum,
2305,2020,2100,1,Midbrain;Forceps major,
2306,2020,2100,1,Midbrain;Genu of corpus callosum,
2307,2020,2100,1,Midbrain;Myelomeningocele,
2308,2020,2100,1,Midbrain;Splenium of the corpus callosum,
2309,2020,2100,1,Reticulospinal tract;Mesencephalon,
2310,2020,2100,1,Reticulospinal tract;Extrapyramidal motor system,
2311,2020,2100,1,Reticulospinal tract;Extrapyramidal system,
2312,2020,2100,1,Reflex;Tegmentum,
2313,2020,2100,1,Reflex;Gag reflex,
2314,2020,2100,1,Reflex;Clonus,
2315,2020,2100,1,Reflex;Pupillary light reflex,
2316,2020,2100,1,Reflex;Doll's eyes phenomenon,
2317,2020,2100,1,Reflex;Herniated disk,
2318,2020,2100,1,Reflex;Oesophagus,
2319,2020,2100,1,Reflex;Oculocephalic reflex,
2320,2020,2100,1,Reflex;Triceps reflex,
2321,2020,2100,1,Reflex;Vestibuloocular reflexes,
2322,2020,2100,1,Stretch reflex;Patellar reflex,
2323,2020,2100,1,Parenchyma;Renal cortex,
2324,2020,2100,1,Homology (biology);Terminal sulcus of tongue,
2325,2020,2100,1,Cardiovascular system;Foramen ovale (heart),
2326,2020,2100,1,Cardiovascular system;Truncus arteriosus (embryology),
2327,2020,2100,1,Cardiovascular system;Viscus,
2328,2020,2100,1,Cardiovascular system;Viscera,
2329,2020,2100,1,Cardiovascular system;Thoracic cavity,
2330,2020,2100,1,Cardiovascular system;Lymphatic vessels,
2331,2020,2100,1,Cardiovascular system;Sympathetic nerve,
2332,2020,2100,1,Cardiovascular system;Left pulmonary artery,
2333,2020,2100,1,Cardiovascular system;Main pulmonary artery,
2334,2020,2100,1,Cardiovascular system;Mononeuropathy multiplex,
2335,2020,2100,1,Cerebrospinal fluid;Suprachiasmatic cistern,
2336,2020,2021,1,Radius (bone);Thumb;Hand;Wrist;Thenar eminence,Median neuropathy
2337,2020,2100,1,Anatomical snuffbox;Dorsum (biology),
2338,2020,2100,1,Dorsum (biology);Metatarsus,
2339,2020,2100,1,Dorsum (biology);Carapace,
2340,2020,2100,1,Dorsum (biology);Coracoid,
2341,2020,2100,1,Dorsum (biology);Nucleus ambiguus,
2342,2020,2100,1,Dorsum (biology);Epithalamus,
2343,2020,2100,1,Dorsum (biology);Laurer's Canal,
2344,2020,2100,1,Dorsum (biology);Metatarsals,
2345,2020,2100,1,Dorsum (biology);Striate cortex,
2346,2020,2100,1,Humerus;Pectoralis major,
2347,2020,2100,1,Artery;Hypogastric artery,
2348,2020,2100,1,Animal morphology;Analogy (biology),
2349,2020,2100,1,Analogy (biology);Viscus,
2350,2020,2100,1,Analogy (biology);Viscera,
2351,2020,2100,1,Gastrocnemius;Femur,
2352,2020,2100,1,Gastrocnemius;Calf (anatomy),
2353,2020,2100,1,Nasociliary nerve;Anterior ethmoidal foramen,
2354,2020,2100,1,Nasociliary nerve;Corneal reflex,
2355,2020,2100,1,Nasociliary nerve;Parasympathetic,
2356,2020,2100,1,Internal jugular vein;Transverse sinus,
2357,2020,2100,1,Dorsal column;Contralateral,
2358,2020,2100,1,Dorsal column;Ipsilateral,
2359,2020,2100,1,Dorsal column;Neuroglia,
2360,2020,2100,1,Trigeminal nerve;Long ciliary nerves,
2361,2020,2100,1,Ependyma;Neuroglia,
2362,2020,2100,1,Metathalamus;Gustatory,
2363,2020,2100,1,Mammillary bodies;Tuber cinereum,
2364,2020,2100,1,Anterior perforated substance;Corpus striatum,
2365,2020,2100,1,Corpus striatum;Terminal vein,
2366,2020,2100,1,Corpus striatum;Vena terminalis,
2367,2020,2100,1,Popliteal artery;Femoral artery,
2368,2020,2100,1,Popliteal artery;Popliteal fossa,
2369,2020,2100,1,Transverse process;Caudal (anatomical term),
2370,2020,2100,1,Anterior white commissure;Contralateral,
2371,2020,2100,1,Anterior white commissure;Ipsilateral,
2372,2020,2100,1,Contralateral;Brachium conjunctivum,
2373,2020,2100,1,Contralateral;Posterior column-medial lemniscus pathway,
2374,2020,2100,1,Contralateral;Dorsal funiculus,
2375,2020,2100,1,Contralateral;Posterior funiculus,
2376,2020,2100,1,Ipsilateral;Spinocerebellar tract,
2377,2020,2100,1,Ipsilateral;Posterior column-medial lemniscus pathway,
2378,2020,2100,1,Ipsilateral;Dorsal funiculus,
2379,2020,2100,1,Ipsilateral;Lateral vestibulospinal tract,
2380,2020,2100,1,Ipsilateral;Posterior funiculus,
2381,2020,2100,1,Substantia gelatinosa of Rolando;Neuroglia,
2382,2020,2100,1,Ear;Mucous membranes,
2383,2020,2100,1,Maxillary sinus;Middle meatus,
2384,2020,2100,1,Aponeurosis;Bicipital aponeurosis,
2385,2020,2100,1,Aponeurosis;Soleus,
2386,2020,2100,1,Aponeurosis;Crura of superficial inguinal ring,
2387,2020,2100,1,Aponeurosis;Rectus femoris muscle,
2388,2020,2100,1,Aponeurosis;Hemidiaphragm,
2389,2020,2100,1,Aponeurosis;Obturator externus muscle,
2390,2020,2100,1,Gingiva;Parotid papilla,
2391,2020,2100,1,Clitoris;Sweat glands,
2392,2020,2100,1,External iliac artery;Hypogastric artery,
2393,2020,2100,1,Viscus;Tunica vaginalis testis,
2394,2020,2100,1,Navel;Hypogastric artery,
2395,2020,2100,1,Superior sagittal sinus;Transverse sinus,
2396,2020,2100,1,Paleopallium;Pyriform cortex,
2397,2020,2100,1,Paleopallium;Pyriform lobe,
2398,2020,2100,1,Astrocyte;Neuroglia,
2399,2020,2100,1,Nipple;Papilla (disambiguation),
2400,2020,2100,1,Breast;Mastoid process,
2401,2020,2100,1,Breast;Pectoralis major,
2402,2020,2100,1,Breast;Digastric fossa,
2403,2020,2021,1,Sympathetic nervous system;Hypothalamus;Nervous system;Sweat glands,Intermediate horn cell
2404,2020,2100,1,Articular disc;Sternoclavicular articulation,
2405,2020,2100,1,Articulation (anatomy);Mastoid process,
2406,2020,2100,1,Articulation (anatomy);Digastric fossa,
2407,2020,2100,1,Ball and socket joint;Thigh,
2408,2020,2100,1,Ball and socket joint;Hip bone,
2409,2020,2100,1,Superior laryngeal artery;Superior thyroid artery,
2410,2020,2100,1,Superior laryngeal artery;Thyrohyoid membrane,
2411,2020,2100,1,Neuroglia;Microglia,
2412,2020,2100,1,Neuroglia;Neural,
2413,2020,2100,1,Neuroglia;Posterior column-medial lemniscus pathway,
2414,2020,2100,1,Neuroglia;Internal ear,
2415,2020,2100,1,Neuroglia;Dorsal funiculus,
2416,2020,2100,1,Neuroglia;Posterior funiculus,
2417,2020,2100,1,Body orifice;Atresia,
2418,2020,2100,1,Body orifice;Mucous membranes,
2419,2020,2100,1,Auditory aphasia;Anomic aphasia,
2420,2020,2100,1,Anomic aphasia;Forceps major,
2421,2020,2100,1,Anomic aphasia;Genu of corpus callosum,
2422,2020,2100,1,Anomic aphasia;Splenium of the corpus callosum,
2423,2020,2100,1,Anomic aphasia;Uncal cortex,
2424,2020,2100,1,External auditory meatus;Geniculate ganglion,
2425,2020,2100,1,Palpation;Visual perception,
2426,2020,2100,1,Vertebral column;Sympathetic chain ganglion,
2427,2020,2100,1,Axilla;Sweat glands,
2428,2020,2021,1,Bicipital aponeurosis;Tendon;Aponeurosis;Brachial artery,Median neuropathy
2429,2020,2100,1,Vertebra;Carotid bifurcation,
2430,2020,2100,1,Vertebra;Left common carotid artery,
2431,2020,2100,1,Vertebra;Right common carotid artery,
2432,2020,2100,1,Plantar reflex;Hallux,
2433,2020,2100,1,Hemiballismus;Pyramidal system,
2434,2020,2100,1,Epithelium;Palatine tonsils,
2435,2020,2100,1,Bicipital aponeurosis;Chest,
2436,2020,2100,1,Visual perception;Bitemporal heminopia,
2437,2020,2100,1,Visual perception;Scotoma,
2438,2020,2100,1,Visual perception;Uncal cortex,
2439,2020,2100,1,Optic chiasm;Suprachiasmatic cistern,
2440,2020,2100,1,Zygote;Zootomy,
2441,2020,2100,1,Periosteum;Frontal nerve,
2442,2020,2100,1,Periosteum;Nasopalatine nerve,
2443,2020,2100,1,Medullary cavity;Adipose,
2444,2020,2100,1,Subclavian vein;External jugular vein,
2445,2020,2100,1,Cerebellorubral tract;Superior cerebellar peduncle,
2446,2020,2100,1,Brachium of the inferior colliculus;Caudal (anatomical term),
2447,2020,2100,1,Caudal (anatomical term);Inferior colliculus,
2448,2020,2100,1,Caudal (anatomical term);Hindbrain,
2449,2020,2100,1,Caudal (anatomical term);Rhombencephalon,
2450,2020,2100,1,Caudal (anatomical term);Calcarine fissure,
2451,2020,2100,1,Caudal (anatomical term);Median aperture,
2452,2020,2100,1,Caudal (anatomical term);Oropharynx,
2453,2020,2100,1,Caudal (anatomical term);Spinous process,
2454,2020,2100,1,Caudal (anatomical term);Denticulate ligament,
2455,2020,2100,1,Caudal (anatomical term);Laryngopharynx,
2456,2020,2100,1,Caudal (anatomical term);Foramen of Magendie,
2457,2020,2100,1,Caudal (anatomical term);Hypophyseal fossa,
2458,2020,2100,1,Caudal (anatomical term);Gubernaculum,
2459,2020,2100,1,Caudal (anatomical term);Uncinate processes of ribs,
2460,2020,2100,1,Caudal (anatomical term);Pyriform cortex,
2461,2020,2100,1,Caudal (anatomical term);Pyriform lobe,
2462,2020,2100,1,Vestibulocerebellum;Primary fissure,
2463,2020,2100,1,Face;External jugular vein,
2464,2020,2100,1,Face;Prosopagnosia,
2465,2020,2100,1,Face;Mentum,
2466,2020,2100,1,Mesenchyme;Gubernaculum,
2467,2020,2100,1,Palate;Geniculate ganglion,
2468,2020,2100,1,Palatine bone;Inferior concha,
2469,2020,2100,1,Internal thoracic artery;Diaphragm (anatomy),
2470,2020,2100,1,Internal thoracic artery;Hemidiaphragm,
2471,2020,2100,1,Uterus;Paraaortic lymph node,
2472,2020,2100,1,Gland;Epiphysis,
2473,2020,2100,1,Cheek;Parotid papilla,
2474,2020,2100,1,Perineum;Sweat glands,
2475,2020,2100,1,Mastoid process;Foramen,
2476,2020,2100,1,Parotid gland;Tympanic plexus,
2477,2020,2100,1,Bursa (anatomy);Semitendinosus,
2478,2020,2100,1,Superior gluteal artery;Hypogastric artery,
2479,2020,2100,1,Iliac crest;Iliac region,
2480,2020,2100,1,Iliac crest;Internal oblique muscle,
2481,2020,2100,1,Heel;Protract,
2482,2020,2100,1,Heel;Sustentaculum tali,
2483,2020,2100,1,Heel;Trochlear process,
2484,2020,2100,1,Ontogeny;Obturator externus muscle,
2485,2020,2100,1,Calf (anatomy);Toe,
2486,2020,2100,1,Toe;Metatarsus,
2487,2020,2100,1,Toe;Herniated disk,
2488,2020,2100,1,Toe;Metatarsals,
2489,2020,2100,1,Soleus;Gray's Anatomy,
2490,2020,2100,1,Sural nerve;Popliteal fossa,
2491,2020,2100,1,Sural nerve;Malleolus,
2492,2020,2100,1,Canal of Schlemm;Catheter,
2493,2020,2100,1,Catheter;Groin,
2494,2020,2100,1,Catheter;Vascular system,
2495,2020,2100,1,Catheter;Scleral venous sinus,
2496,2020,2100,1,Vesicle (biology);Sweat glands,
2497,2020,2021,1,Nasopalatine nerve;Hard palate;Maxilla;Canine tooth,Palatine process
2498,2020,2100,1,Incisor;Greater palatine nerve,
2499,2020,2100,1,Epicanthus;Palpebral commissures,
2500,2020,2100,1,Gray's Anatomy;Cavum tympani,
2501,2020,2100,1,Gray's Anatomy;Tegmen tympani,
2502,2020,2100,1,Plexus;Sympathetic chain ganglion,
2503,2020,2100,1,Carotid body;Carotid bifurcation,
2504,2020,2100,1,Carotid body;Left common carotid artery,
2505,2020,2100,1,Carotid body;Right common carotid artery,
2506,2020,2100,1,Carotid bifurcation;Integument,
2507,2020,2100,1,Manubrium;Cavum tympani,
2508,2020,2100,1,Manubrium;Tegmen tympani,
2509,2020,2100,1,Integument;Left common carotid artery,
2510,2020,2100,1,Integument;Right common carotid artery,
2511,2020,2100,1,Foramen lacerum;Vidian nerve,
2512,2020,2021,1,Artery;Middle sacral artery;Iliolumbar artery;Aorta;Hypogastric artery,Lumbar artery
2513,2020,2100,1,Crus of diaphragm;Paraaortic lymph node,
2514,2020,2100,1,Diaphragm (anatomy);Cervical spine,
2515,2020,2100,1,Diaphragm (anatomy);Muscle tissue,
2516,2020,2100,1,Diaphragm (anatomy);Pubis (bone),
2517,2020,2100,1,Diaphragm (anatomy);Pelvic floor,
2518,2020,2100,1,Diaphragm (anatomy);Hernia,
2519,2020,2100,1,Nucleus solitarius;Tympanic plexus,
2520,2020,2021,1,Nuchal ligament;Occiput;External occipital protuberance;Spinous process;Neck;Occipital bone,Trapezius
2521,2020,2100,1,Muscle fascicle;Obturator externus muscle,
2522,2020,2100,1,Muscle fascicle;Omohyoid fascia,
2523,2020,2100,1,Lumbosacral plexus;Sciatic nerve,
2524,2020,2100,1,Cervical spine;Hemidiaphragm,
2525,2020,2100,1,Choanae;Medial pterygoid plate,
2526,2020,2100,1,Medial pterygoid plate;Superior pharyngeal constrictor muscle,
2527,2020,2100,1,Medial pterygoid plate;Nasal choanae,
2528,2020,2100,1,Eyelash;Hair,
2529,2020,2100,1,Interpeduncular cistern;Suprachiasmatic cistern,
2530,2020,2100,1,Sex organ;Mucous membranes,
2531,2020,2100,1,Sex organ;Urogenital system,
2532,2020,2100,1,Spasticity;Pyramidal system,
2533,2020,2100,1,Internal iliac artery;Internal iliac vein,
2534,2020,2100,1,Lip;Frontal nerve,
2535,2020,2100,1,Lip;Mucous membranes,
2536,2020,2100,1,Retromandibular vein;External jugular vein,
2537,2020,2100,1,Nasal septum;Nasopalatine nerve,
2538,2020,2100,1,Submandibular gland;Wharton's duct,
2539,2020,2100,1,Facial artery;Palatopharyngeus muscle,
2540,2020,2100,1,Facial artery;Levator labii superioris muscle,
2541,2020,2100,1,Facial artery;Levator velum palatini muscle,
2542,2020,2100,1,Facial artery;Zygomaticus major muscle,
2543,2020,2100,1,Facial artery;Procerus muscle,
2544,2020,2100,1,Facial artery;Risorius,
2545,2020,2100,1,Foramen;Digastric fossa,
2546,2020,2100,1,Simian shelf;Mylohyoid groove,
2547,2020,2100,1,Straight sinus;Transverse sinus,
2548,2020,2100,1,Conjunctiva;Mucous membranes,
2549,2020,2100,1,Muscle tissue;Hemidiaphragm,
2550,2020,2100,1,Coracobrachialis muscle;Prosector,
2551,2020,2100,1,Pectoralis minor;Pectoralis major,
2552,2020,2100,1,Coronal view;Pectoralis major,
2553,2020,2100,1,Olfactory cortex;Mucous membranes,
2554,2020,2100,1,Costal margin;Hemidiaphragm,
2555,2020,2100,1,Fossa (anatomy);Intercondylar eminence,
2556,2020,2100,1,Pericranium;Transverse sinus,
2557,2020,2100,1,Cranial autonomic ganglia;Geniculate ganglion,
2558,2020,2100,1,Inguinal ligament;Crura of superficial inguinal ring,
2559,2020,2100,1,Scrotum;Ductus deferens,
2560,2020,2100,1,Spermatic cord;Crura of superficial inguinal ring,
2561,2020,2100,1,Thyroid;Terminal sulcus of tongue,
2562,2020,2100,1,Phonation;Pyramidal system,
2563,2020,2100,1,Pubis (bone);Hemidiaphragm,
2564,2020,2100,1,Cutaneous;Serous,
2565,2020,2100,1,Serous;Glandula,
2566,2020,2100,1,Serous;Hepatic,
2567,2020,2100,1,Hair;Pubic hair,
2568,2020,2100,1,Biological membrane;Mucous membranes,
2569,2020,2100,1,Spinous process;Laminectomy,
2570,2020,2100,1,Lymphatic vessels;Lymph nodes,
2571,2020,2100,1,Hematoma;Suprachiasmatic cistern,
2572,2020,2100,1,Septal cartilage;Nasopalatine nerve,
2573,2020,2100,1,Pelvic floor;Hemidiaphragm,
2574,2020,2100,1,Hernia;Hemidiaphragm,
2575,2020,2100,1,Adipose;Lacteal,
2576,2020,2100,1,Subluxation;Sternoclavicular articulation,
2577,2020,2100,1,Embryonic yolk stalk;Ectopia (medicine),
2578,2020,2100,1,Pampiniform plexus;Ductus deferens,
2579,2020,2100,1,Ethmoidal air cells;Middle meatus,
2580,2020,2100,1,Superior meatus;Superior concha,
2581,2020,2100,1,Superior meatus;Middle concha,
2582,2020,2021,1,Middle meatus;Superior concha;Sphenoidal sinus;Superior meatus,Sphenoethmoidal recess
2583,2020,2100,1,Middle meatus;Middle concha,
2584,2020,2100,1,Middle meatus;Sphenopalatine foramen,
2585,2020,2100,1,Middle meatus;Nasolacrimal canal,
2586,2020,2100,1,Supraorbital nerve;Frontal nerve,
2587,2020,2100,1,Greater petrosal nerve;Tympanic plexus,
2588,2020,2100,1,Supraorbital artery;Diploë,
2589,2020,2100,1,Eyebrow;Supraorbital foramen,
2590,2020,2100,1,Eyebrow;Procerus muscle,
2591,2020,2100,1,Iliacus muscle;Hypogastric artery,
2592,2020,2100,1,Greater palatine foramen;Lesser palatine foramen,
2593,2020,2100,1,Nasopalatine nerve;Sphenopalatine foramen,
2594,2020,2100,1,Stereocilia;Ductus deferens,
2595,2020,2100,1,Intercostal muscles;Pulmonary,
2596,2020,2100,1,Intercostal muscles;Ventral horn cell,
2597,2020,2100,1,Intercostal muscles;Visceromotor nuclei,
2598,2020,2100,1,Hypogastric artery;Internal iliac vein,
2599,2020,2100,1,Middle concha;Lamella (zoology),
2600,2020,2100,1,Lacrimal papilla;Papilla (disambiguation),
2601,2020,2100,1,Vascular system;Lymph nodes,
2602,2020,2100,1,Lymph nodes;Metastatic lesion,
2603,2020,2100,1,Lymph nodes;Peyer's patches,
2604,2020,2100,1,Mucous membranes;Olfactory mucosa,
2605,2020,2100,1,Myelomeningocele;Laminectomy,
2606,2020,2100,1,Varicocele;Urogenital system,
2607,2020,2100,1,Adrenergic;Tail of pancreas,
2608,2020,2100,1,Retrobulbar neuritis;Demyelination,
2609,2020,2100,1,Fungiform papillae;Taste pore,
2610,2020,2100,1,Filiform papillae;Taste pore,
2611,2021,2100,1,Facial nerve;Platysma muscle,
2612,2021,2100,1,Temporal bone;Splenius capitis muscle,
2613,2021,2100,1,Bone;Phalanges,
2614,2021,2100,1,Spinal nerve;Greater auricular nerve,
2615,2021,2100,1,Accessory nerve;Trapezius,
2616,2021,2022,1,Deltoid muscle;Greater auricular nerve;Sternocleidomastoid muscle;Facial nerve;Muscle;Clavicle;Zygomaticus major muscle,Lateral cervical muscle
2617,2021,2100,1,Vagus nerve;Digastric triangle,
2618,2021,2100,1,Tendon;Fibre,
2619,2021,2100,1,Human nose;List of human anatomical features,
2620,2021,2100,1,Ganglion;Popliteal bursa,
2621,2021,2100,1,Skin;Fingernail,
2622,2021,2100,1,Tongue;Vallate papillae,
2623,2021,2100,1,Connective tissue;Vinculum (ligament),
2624,2021,2100,1,Quadriceps;Iliopsoas muscle,
2625,2021,2100,1,Quadriceps;Popliteal bursa,
2626,2021,2100,1,Ischemia;Popliteal bursa,
2627,2021,2100,1,Jaw;List of human anatomical features,
2628,2021,2100,1,Blood;Vibrissae,
2629,2021,2100,1,Septum;Frontal air sinus,
2630,2021,2100,1,Hand;Phalanges,
2631,2021,2100,1,Brachial plexus;Median neuropathy,
2632,2021,2100,1,Artery;Posterior auricular artery,
2633,2021,2100,1,Nerve;Vibrissae,
2634,2021,2100,1,Nerve;Fingernail,
2635,2021,2100,1,Nerve;Median neuropathy,
2636,2021,2100,1,Internal jugular vein;Sigmoid sinus,
2637,2021,2100,1,Coronal plane;Muscles of the thorax,
2638,2021,2100,1,Frontal bone;Frontal air sinus,
2639,2021,2100,1,Inferior orbital fissure;Middle meningeal vein,
2640,2021,2100,1,Trigeminal nerve;Vibrissae,
2641,2021,2100,1,Popliteal artery;Anterior tibial artery,
2642,2021,2100,1,Popliteal artery;Popliteus,
2643,2021,2100,1,Postcentral gyrus;Vibrissae,
2644,2021,2100,1,Pinna (anatomy);Posterior auricular artery,
2645,2021,2100,1,Pinna (anatomy);Tragus (ear),
2646,2021,2100,1,Pinna (anatomy);Greater auricular nerve,
2647,2021,2100,1,Ear;List of human anatomical features,
2648,2021,2100,1,Gingiva;List of human anatomical features,
2649,2021,2100,1,Nipple;Vallate papillae,
2650,2021,2100,1,Sympathetic nervous system;Median neuropathy,
2651,2021,2100,1,Meniscus (anatomy);Popliteus,
2652,2021,2100,1,Superficial temporal artery;Tragus (ear),
2653,2021,2100,1,Axilla;Muscles of the thorax,
2654,2021,2100,1,Matrix (biology);Epiphyseal growth plates,
2655,2021,2100,1,Matrix (biology);Fingernail,
2656,2021,2100,1,Sesamoid bone;Popliteus,
2657,2021,2100,1,Perilymph;Tragus (ear),
2658,2021,2100,1,Subclavian vein;Middle meningeal vein,
2659,2021,2100,1,Lateral pterygoid muscle;Middle meningeal vein,
2660,2021,2100,1,Puberty;Frontal air sinus,
2661,2021,2100,1,Keratin;Vibrissae,
2662,2021,2100,1,Mastoid process;Digastric triangle,
2663,2021,2100,1,Iliac crest;Transversus abdominis muscle,
2664,2021,2023,1,Greater trochanter;Pelvis;Thigh;Epiphysis;Bone;Hip;Long bone,Thigh bone
2665,2021,2100,1,Epiphysis;Phalanges,
2666,2021,2100,1,Exoskeleton;Vinculum (ligament),
